sku,product_slug,product_name,category,field_name,formal_value,candidate_value,candidate_basis,source_values,source_urls,source_statuses,conflict_statuses,source_text,manual_review_required,notes
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,material,Stainless Steel,Stainless Steel,accepted,Stainless Steel,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,material_grade,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,wire_rope_diameter_min_mm,1,1,accepted,1,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,wire_rope_diameter_max_mm,2,2,accepted,2,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,coating_material,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,coating_color,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,finished_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,finished_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,length_min_mm,1000,1000,accepted,1000,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,length_max_mm,3000,3000,accepted,3000,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,length_tolerance,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,core,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,lay_direction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,surface_finish,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,end_a_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,end_a_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,end_a_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,end_b_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,end_b_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,end_b_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,breaking_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,working_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,load_unit,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,applicable_standard,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,moq,500 pcs,500 pcs,accepted,500 pcs,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,sample_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,production_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,packaging,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,customization_options,Length;Cable Diameter;Ceiling Accessory;Cable Gripper;Snap Hook;Eyelet,Length;Cable Diameter;Ceiling Accessory;Cable Gripper;Snap Hook;Eyelet,accepted,Length;Cable Diameter;Ceiling Accessory;Cable Gripper;Snap Hook;Eyelet,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,drawing_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,datasheet_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,upper_fitting,Ceiling Retainer,Ceiling Retainer,accepted,Ceiling Retainer,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,lower_fitting,Y-shaped Clamp,Y-shaped Clamp,accepted,Y-shaped Clamp,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-003,led-panel-suspension-kit,LED Panel Suspension Kit,suspension-hanging-kits,gripper_type,Adjustable Cable Gripper,Adjustable Cable Gripper,accepted,Adjustable Cable Gripper,https://www.wireropeassy.com/suspension-hanging-kit/y-leg-hanging-kit-for-led-panel-lights.html,accepted,none,"Stainless steel; length 1-3 m; diameter 1-2 mm; ceiling accessory, cable gripper, snap hook and eyelet; Y-leg kit has a ceiling retainer and two lower clamps; MOQ 500 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,construction,7x7,7x7,accepted,7x7,https://m.wireropeassy.com/wire-rope-assembly/steel-wire-rope/supply-pvc-coated-galvanized-customized.html,accepted,none,"AISI 304 stainless steel cable; 7*7 construction; length 1-2 m; cable loop, nipple ball, cable gripper, ceiling attachment and screw end options; gallery and suspended display applications.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,material,Stainless Steel,Stainless Steel,accepted,Stainless Steel,https://m.wireropeassy.com/wire-rope-assembly/steel-wire-rope/supply-pvc-coated-galvanized-customized.html,accepted,none,"AISI 304 stainless steel cable; 7*7 construction; length 1-2 m; cable loop, nipple ball, cable gripper, ceiling attachment and screw end options; gallery and suspended display applications.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,material_grade,AISI 304,AISI 304,accepted,AISI 304,https://m.wireropeassy.com/wire-rope-assembly/steel-wire-rope/supply-pvc-coated-galvanized-customized.html,accepted,none,"AISI 304 stainless steel cable; 7*7 construction; length 1-2 m; cable loop, nipple ball, cable gripper, ceiling attachment and screw end options; gallery and suspended display applications.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,wire_rope_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,wire_rope_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,coating_material,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,coating_color,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,finished_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,finished_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,length_min_mm,1000,1000,accepted,1000,https://m.wireropeassy.com/wire-rope-assembly/steel-wire-rope/supply-pvc-coated-galvanized-customized.html,accepted,none,"AISI 304 stainless steel cable; 7*7 construction; length 1-2 m; cable loop, nipple ball, cable gripper, ceiling attachment and screw end options; gallery and suspended display applications.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,length_max_mm,2000,2000,accepted,2000,https://m.wireropeassy.com/wire-rope-assembly/steel-wire-rope/supply-pvc-coated-galvanized-customized.html,accepted,none,"AISI 304 stainless steel cable; 7*7 construction; length 1-2 m; cable loop, nipple ball, cable gripper, ceiling attachment and screw end options; gallery and suspended display applications.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,length_tolerance,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,core,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,lay_direction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,surface_finish,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,end_a_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,end_a_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,end_a_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,end_b_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,end_b_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,end_b_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,breaking_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,working_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,load_unit,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,applicable_standard,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,moq,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,sample_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,production_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,packaging,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,customization_options,Length;Cable Loop;Nipple Ball End;Cable Gripper;Ceiling Attachment;Screw,Length;Cable Loop;Nipple Ball End;Cable Gripper;Ceiling Attachment;Screw,accepted,Length;Cable Loop;Nipple Ball End;Cable Gripper;Ceiling Attachment;Screw,https://m.wireropeassy.com/wire-rope-assembly/steel-wire-rope/supply-pvc-coated-galvanized-customized.html,accepted,none,"AISI 304 stainless steel cable; 7*7 construction; length 1-2 m; cable loop, nipple ball, cable gripper, ceiling attachment and screw end options; gallery and suspended display applications.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,drawing_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,datasheet_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,upper_fitting,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,lower_fitting,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-SUS-004,sign-hanging-cable-kit,Sign Hanging Cable Kit,suspension-hanging-kits,gripper_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,construction,TBD,CONFLICT: 1x7;7x7;7x19 || 1x7;7x7;1x19;7x19,conflict-options,"1*7, 7*7, 7*19 || 1*7, 7*7, 1*19, 7*19",https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,tbd,same-page-conflict,"The specification lists 1*7, 7*7 and 7*19. || A later section adds 1*19.",yes,Unresolved source conflict; keep every listed option and do not publish without manual selection.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,material,Galvanized Steel,Galvanized Steel,accepted,Galvanized Steel,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,accepted,none,"Galvanized inner wire; kit includes inner wire, outer casing and end accessories; MOQ 1000 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,material_grade,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,wire_rope_diameter_min_mm,TBD,CONFLICT: 1.6 || 1,conflict-options,1.6 mm and 1.8 mm || inner diameter 1-3 mm,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,tbd,same-page-conflict,The specification table lists 1.6 mm and 1.8 mm inner wire. || A later details section states inner diameter 1-3 mm.,yes,Unresolved source conflict; keep every listed option and do not publish without manual selection.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,wire_rope_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,coating_material,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,coating_color,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,finished_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,finished_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,length_min_mm,TBD,CANDIDATE: 552,ambiguous-candidate,552,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,candidate,ambiguous,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",yes,Ambiguous or partial-match candidate; internal review only.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,length_max_mm,TBD,CANDIDATE: 2000,ambiguous-candidate,2000,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,candidate,ambiguous,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",yes,Ambiguous or partial-match candidate; internal review only.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,length_tolerance,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,core,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,lay_direction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,surface_finish,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,end_a_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,end_a_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,end_a_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,end_b_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,end_b_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,end_b_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,breaking_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,working_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,load_unit,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,applicable_standard,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,moq,1000 pcs,1000 pcs,accepted,1000 pcs,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,accepted,none,"Galvanized inner wire; kit includes inner wire, outer casing and end accessories; MOQ 1000 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,sample_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,production_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,packaging,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,customization_options,Inner Cable Diameter;Construction;Outer Casing;End Accessories;Length,Inner Cable Diameter;Construction;Outer Casing;End Accessories;Length,accepted,Inner Cable Diameter;Construction;Outer Casing;End Accessories;Length,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,accepted,none,"Galvanized inner wire; kit includes inner wire, outer casing and end accessories; MOQ 1000 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,drawing_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,datasheet_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,inner_cable,Galvanized Steel Inner Wire,Galvanized Steel Inner Wire,accepted,Galvanized Steel Inner Wire,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,accepted,none,"Galvanized inner wire; kit includes inner wire, outer casing and end accessories; MOQ 1000 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,outer_casing,TBD,CANDIDATE: HDPE;PP;POM,ambiguous-candidate,HDPE;PP;POM,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,candidate,ambiguous,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",yes,Ambiguous or partial-match candidate; internal review only.
GS-CTL-001,bowden-cable-assembly,Bowden Cable Assembly,control-brake-cables,stroke_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,construction,TBD,CONFLICT: 1x7;7x7;7x19 || 1x7;7x7;1x19;7x19,conflict-options,"1*7, 7*7, 7*19 || 1*7, 7*7, 1*19, 7*19",https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,tbd,same-page-conflict,"The specification lists 1*7, 7*7 and 7*19. || A later section adds 1*19.",yes,Unresolved source conflict; keep every listed option and do not publish without manual selection.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,material,Galvanized Steel,Galvanized Steel,accepted,Galvanized Steel,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,accepted,none,"Push-pull Bowden cable with galvanized inner wire; kit includes inner wire, outer casing and end accessories; MOQ 1000 pcs.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,material_grade,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,wire_rope_diameter_min_mm,TBD,CONFLICT: 1.6 || 1,conflict-options,1.6 mm and 1.8 mm || inner diameter 1-3 mm,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,tbd,same-page-conflict,The specification table lists 1.6 mm and 1.8 mm inner wire. || A later details section states inner diameter 1-3 mm.,yes,Unresolved source conflict; keep every listed option and do not publish without manual selection.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,wire_rope_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,coating_material,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,coating_color,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,finished_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,finished_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-CTL-002,push-pull-control-cable,Push Pull Control Cable,control-brake-cables,length_min_mm,TBD,CANDIDATE: 552,ambiguous-candidate,552,https://www.wireropeassy.com/brake-cable/black-bowden-cable-with-inner-cable.html,candidate,ambiguous,"A later section lists 552, 750, 1000 and 2000 mm lengths and HDPE, PP or POM liners; the page does not clearly distinguish liner from outer casing.",yes,Ambiguous or partial-match candidate; internal review only.
